matrix_id,source_commit,case_id,sweep,operation,axis,axis_value,points,features,vertices,radius_fraction,window_low,window_high,cpu_workers,warmups,trials,replications,cpu_ingest_seconds_median,cpu_ingest_seconds_min,cpu_ingest_seconds_max,cpu_index_build_seconds_median,cpu_index_build_seconds_min,cpu_index_build_seconds_max,cpu_candidate_seconds_median,cpu_candidate_seconds_min,cpu_candidate_seconds_max,cpu_exact_seconds_median,cpu_exact_seconds_min,cpu_exact_seconds_max,cpu_query_seconds_median,cpu_query_seconds_min,cpu_query_seconds_max,cpu_materialize_seconds_median,cpu_materialize_seconds_min,cpu_materialize_seconds_max,cpu_end_to_end_seconds_median,cpu_end_to_end_seconds_min,cpu_end_to_end_seconds_max,gpu_ingest_seconds_median,gpu_ingest_seconds_min,gpu_ingest_seconds_max,gpu_index_build_seconds_median,gpu_index_build_seconds_min,gpu_index_build_seconds_max,gpu_candidate_seconds_median,gpu_candidate_seconds_min,gpu_candidate_seconds_max,gpu_exact_seconds_median,gpu_exact_seconds_min,gpu_exact_seconds_max,gpu_query_seconds_median,gpu_query_seconds_min,gpu_query_seconds_max,gpu_materialize_seconds_median,gpu_materialize_seconds_min,gpu_materialize_seconds_max,gpu_end_to_end_seconds_median,gpu_end_to_end_seconds_min,gpu_end_to_end_seconds_max,gpu_end_to_end_speedup,gpu_resident_query_speedup,reused_index_break_even_queries_median,materialized_reuse_break_even_queries_median,matches,cpu_candidate_pairs,cpu_rss_bytes_max,cpu_gpu_used_bytes_max,gpu_candidate_pairs,gpu_rss_bytes_max,gpu_gpu_used_bytes_max,maximum_absolute_distance_error,maximum_relative_distance_error
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,join_scale-50000000-2076db3135,join_scale,indexed_join,points,50000000,50000000,1024,17,,,,8,1,3,3,6.440289742007735,6.434399031000794,6.4905921969912015,0.00016708500334061682,0.0001600459945620969,0.00016875300207175314,0.7963411199889379,0.7919804449920775,0.7992227549984818,1.6657665020029526,1.6609853389963973,1.666685927004437,2.4586663719965145,2.4554704040056095,2.4685843950137496,0.03876872699765954,0.03805091399408411,0.03919957201287616,8.94119438600319,8.938322771020466,8.985000080996542,0.322632755007362,0.3222311089921277,0.3286774350126507,0.1911566769995261,0.18989433799288236,0.1943033959978493,0.0016877290036063641,0.0016871060070116073,0.0016969120042631403,0.08406105999893043,0.0840604590048315,0.08416957998997532,0.08580049198644701,0.08576245100994129,0.08586649199423846,0.05655936599941924,0.05610477700247429,0.05700057100330014,0.659362008998869,0.656188848981401,0.6604390010179486,13.560372396309122,28.655620906985984,0,0,22242270,30177507,12580249600,749142016,41933084,9814286336,3011969024,0.0,0.0
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,join_selectivity-0p1-6760f096d8,join_selectivity,indexed_join,radius_fraction,0.1,10000000,1024,17,0.1,,,8,1,3,3,1.3316001010098262,1.330348502000561,1.3437506350019248,0.00016427499940618873,0.00015696999616920948,0.00018260700744576752,0.088705525995465,0.0871805030037649,0.08977646799758077,0.042375921009806916,0.04102515400154516,0.043262453997158445,0.13080162199912593,0.12941030799993314,0.13215156400110573,0.00043603600352071226,0.00043549899419303983,0.0004474599991226569,1.4631003770045936,1.4616148390050512,1.4751703630026896,0.1164422510046279,0.11147860900382511,0.12012479499389883,0.05613319399708416,0.05550648701319005,0.05804825000814162,0.0012464199971873313,0.0012388729956001043,0.0012560809991555288,0.011973403990850784,0.011946789993089624,0.012023934003082104,0.013219823988038115,0.013193792998208664,0.013258025996037759,0.0025268169993069023,0.0024829540052451193,0.0025945159868570045,0.18769537900516298,0.18335278300219215,0.19396135398710612,7.795079371476416,9.894354275630375,0,0,307730,417303,2734194688,749142016,623794,2433581056,1214709760,0.0,0.0
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,join_selectivity-0p2-decaee6101,join_selectivity,indexed_join,radius_fraction,0.2,10000000,1024,17,0.2,,,8,1,3,3,1.3278146179945907,1.3198053619998973,1.3581460179993883,0.00016357300046365708,0.00016215599316637963,0.00016499099729117006,0.11311134800780565,0.11293897198629566,0.11505449599644635,0.1349776569986716,0.13468706600542646,0.13531432299350854,0.24856797799293417,0.24762603799172211,0.2502882429980673,0.003509210000629537,0.0033963599998969585,0.003931742001441307,1.5821995939913904,1.571933272993192,1.6094434219849063,0.12637411399919074,0.12229018600191921,0.12752480599738192,0.05586151999887079,0.05537213699426502,0.05665974000294227,0.0014113759971223772,0.0013957740011392161,0.001412242985679768,0.014130893992842175,0.014094104990363121,0.014221342004020698,0.015542269989964552,0.01548828098748345,0.015631084010237828,0.00561690199538134,0.00556196499383077,0.005815462005557492,0.20405611497699283,0.19945544899383094,0.2042269030062016,7.7537475128828275,15.993029213456682,0,0,1230257,1668868,2786463744,749142016,2496168,2488135680,1214709760,0.0,0.0
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,join_selectivity-0p38-977bb4bfb1,join_selectivity,indexed_join,radius_fraction,0.38,10000000,1024,17,0.38,,,8,1,3,3,1.3354451320046792,1.316159524008981,1.374252357010846,0.00016049300029408187,0.00015812099445611238,0.00016205899009946734,0.1579423719958868,0.15347549199941568,0.16176322600222193,0.3397727940027835,0.3368502680095844,0.34167866900679655,0.4986134940118063,0.49336721599684097,0.5002537690015743,0.011546751004061662,0.011239999992540106,0.011753604005207308,1.847100959988893,1.826477890019305,1.8795336700131884,0.11533791999681853,0.11492997000459582,0.12017220800044015,0.05598116300825495,0.05552540099597536,0.05720100199687295,0.0016775209951447323,0.0016640810063108802,0.001680174987995997,0.02041134799947031,0.020361678005428985,0.020527714004856534,0.022091522987466305,0.022025759011739865,0.02217517299868632,0.016087392999907024,0.015972446999512613,0.016164114989805967,0.20920260898128618,0.20902428502449766,0.21543717998429202,8.829244381718595,22.570353990292848,0,0,4444679,6031229,2986336256,749142016,8385619,2567925760,1214709760,0.0,0.0
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,join_vertices-17-6a24c39b04,join_vertices,indexed_join,vertices,17,10000000,1024,17,,,,8,1,3,3,1.3358680669916794,1.3345860019908287,1.365877022006316,0.00016102599329315126,0.00016099899949040264,0.00016410999523941427,0.15311161099816673,0.15293786500114948,0.15457612699538004,0.34106830701057333,0.34009444201365113,0.34980716899735853,0.499225427993224,0.4930323070148006,0.5003556769952411,0.011388657992938533,0.011165593008627184,0.011564038999495097,1.8477734279731521,1.8451411329879193,1.8706343670201022,0.12285014400549699,0.12092089300858788,0.12466431000211742,0.05693627300206572,0.05511886799649801,0.05698539699369576,0.0016641359979985282,0.0016460589977214113,0.0016690540069248527,0.020433911005966365,0.020336301007773727,0.020452205004403368,0.02209826400212478,0.02200535501469858,0.022098421002738178,0.016147004993399605,0.01586636499268934,0.0163261190027697,0.21612137201009318,0.21582179500546772,0.22007424700132105,8.5497024694386,22.591160461528688,0,0,4444679,6031229,3017457664,749142016,8385619,2606850048,1214709760,0.0,0.0
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,join_vertices-257-0acca2784d,join_vertices,indexed_join,vertices,257,10000000,1024,257,,,,8,1,3,3,1.3558447190007428,1.3558291470108088,1.3705887879914371,0.00017610599752515554,0.0001724940084386617,0.0001790710084605962,0.1571807139989687,0.15531262100557797,0.16511796500708442,0.6413482430070871,0.6380331489926903,0.641784920997452,0.8043793249962619,0.7962777060020017,0.8048286629928043,0.011440100002801046,0.011349292995873839,0.011562785002752207,2.1722740160039393,2.1719659000082174,2.1783882809977513,0.16764838199014775,0.1654697590129217,0.16938879001827445,0.057812061000731774,0.05649872199865058,0.06535391299985349,0.0015702910022810102,0.0015557900042040274,0.0015705129917478189,0.14184842599206604,0.14183504600077868,0.14208256799611263,0.14342470500560012,0.14341221399081405,0.1436478329997044,0.016441597996163182,0.016266298000118695,0.01681039499817416,0.38742346000799444,0.3820579120074399,0.39269329799572006,5.6069759326374164,5.608373571100281,0,0,4564621,6142476,3003707392,749142016,8524701,2663763968,1221001216,0.0,0.0
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,join_vertices-4-ea88d7b683,join_vertices,indexed_join,vertices,4,10000000,1024,4,,,,8,1,3,3,1.3323143050074577,1.3129463399964152,1.3549516159982886,0.00015442400763276964,0.00012825700105167925,0.00016104000678751618,0.152517701004399,0.15094259699981194,0.15750516099797096,0.3140161789924605,0.31124052200175356,0.31580734299495816,0.4685220600076718,0.4621831190015655,0.47066759898734745,0.007134412997402251,0.007022295001661405,0.007551621994934976,1.8080197000235785,1.7828093379939673,1.832908051990671,0.11933848800254054,0.11926953500369564,0.18820495999534614,0.057149157000822015,0.05691429600119591,0.09283956998842768,0.0016692259960109368,0.0016565140103921294,0.0016711329953977838,0.01416871600667946,0.014133314005448483,0.014205186002072878,0.015839849002077244,0.015789828015840612,0.015876628996920772,0.010772939989692532,0.01075958099681884,0.010811531989020295,0.20313721398997586,0.20278519100975245,0.3076439599826699,8.900484871830516,29.578694844012066,0,0,2884084,5771894,3029794816,749142016,7808294,2728517632,1214709760,0.0,0.0
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,join_vertices-65-87f8d174b1,join_vertices,indexed_join,vertices,65,10000000,1024,65,,,,8,1,3,3,1.3487174280016916,1.3373397190007381,1.3650468870037002,0.00016679200052749366,0.00016523100202903152,0.0001792210096027702,0.15384676099347416,0.153611436006031,0.15605347699602135,0.4194222819933202,0.4103335380059434,0.4310684520023642,0.5765982949960744,0.5657562080014031,0.5959670010051923,0.011580385995330289,0.011337003001244739,0.01204428999335505,1.9531474160030484,1.9153070089960238,1.956444036011817,0.12810792299569584,0.12722666200716048,0.12944622299983166,0.05564253400370944,0.055172259992104955,0.05670954800734762,0.001629713995498605,0.0016293209919240326,0.0016536909970454872,0.045013695998932235,0.04498316899116617,0.04504579000058584,0.04666820299462415,0.04661607199523132,0.04668333800509572,0.016607358993496746,0.016432049000286497,0.01667426100175362,0.24729380902135745,0.24697388798813336,0.24771873498684727,7.8980845648035025,12.35527099816752,0,0,4556714,6135030,2985873408,749142016,8516199,2660257792,1214709760,0.0,0.0
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,nearest_features-1024-aafe8a7ea5,nearest_features,nearest,features,1024,100000,1024,9,,,,8,1,3,3,0.011977582995314151,0.011946158992941491,0.012491593006416224,6.541200855281204e-05,6.062099419068545e-05,6.610598939005286e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.06839644000865519,0.06839015599689446,0.06843725299404468,0.0006399989943020046,0.000616246004938148,0.0007527579873567447,0.08119288698071614,0.08104172599269077,0.08160571299958974,0.04119212301156949,0.041167386996676214,0.04154209198895842,0.04519080099998973,0.029767721993266605,0.050215431008837186,0.0012269130093045533,0.001221227998030372,0.0012297720095375553,0.010612151003442705,0.01059842700487934,0.01064033800503239,0.011846895999042317,0.011821667008916847,0.011865163003676571,0.0018637260072864592,0.0017383929953211918,0.002023551001911983,0.10008707700762898,0.08486987398646306,0.10527800102136098,0.8112224815450184,5.773363758252309,2,2,100000,,417914880,749142016,1799826,795148288,759627776,3.460654968354498e-11,0.009350020380548966
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,nearest_features-16-b4d268b820,nearest_features,nearest,features,16,100000,16,9,,,,8,1,3,3,0.012524197998573072,0.012433553012670018,0.012655069993343204,1.919199712574482e-05,1.770700328052044e-05,1.9520011846907437e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.03475532800075598,0.025711708003655076,0.037615532011841424,0.0006336660007946193,0.0005897359951632097,0.0006885059992782772,0.04788696899777278,0.03879811901424546,0.05097862801630981,0.03489446399908047,0.034471974009647965,0.03524612600449473,0.03383723000297323,0.030438432993832976,0.04879803699441254,0.0010231069900328293,0.0010157490032725036,0.0010516089969314635,0.009255776996724308,0.009053624991793185,0.009317703006672673,0.010278883986757137,0.010227128004771657,0.010333452009945177,0.001752377997036092,0.001720432992442511,0.0017610909999348223,0.08116918601444922,0.07728045799012762,0.09530998599075247,0.589964878904271,3.381235554903939,3,3,100000,,416153600,749142016,193874,825737216,757530624,8.524640820662717e-13,1.7267994810430257e-06
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,nearest_features-256-78d0afbdee,nearest_features,nearest,features,256,100000,256,9,,,,8,1,3,3,0.011738377012079582,0.011728201992809772,0.013301665996550582,3.0385999707505107e-05,2.998100535478443e-05,3.15469951601699e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.04715778799436521,0.04600017800112255,0.04717847799474839,0.0006490050000138581,0.0006212049920577556,0.0008180400036508217,0.05957555600616615,0.05837956599134486,0.061329730990109965,0.0362191040039761,0.035782566003035754,0.03697174400440417,0.03300301599665545,0.03211012999236118,0.035157781007001176,0.0011426139972172678,0.0011395180044928566,0.0011534929944900796,0.009602659003576264,0.00946695898892358,0.009757192005054094,0.010735579999163747,0.010609572986140847,0.010901553992880508,0.0017638479912420735,0.0017459340015193447,0.0017648259963607416,0.08172252599615604,0.08024820298305713,0.08479492699552793,0.728997975527193,4.392663274647349,2,2,100000,,417652736,749142016,597630,760098816,757530624,6.190260820110159e-11,0.011613434170755685
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,nearest_features-64-5d37e0896e,nearest_features,nearest,features,64,100000,64,9,,,,8,1,3,3,0.012887796998256817,0.012868243007687852,0.013118104994646274,2.146199403796345e-05,2.0666004274971783e-05,2.9364004149101675e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.028743960996507667,0.02760652000142727,0.03422266700363252,0.0005916759982937947,0.0005838630022481084,0.0006817140092607588,0.042233244006638415,0.041427800999372266,0.04771499300841242,0.03558676000102423,0.035326222990988754,0.03563967099762522,0.0355563499906566,0.03360909300681669,0.03690992899646517,0.0010340509907109663,0.0010309479985153303,0.0010421749902889132,0.009384092001710087,0.009285464999265969,0.009411533988895826,0.010413249998237006,0.010319515989976935,0.010480738987098448,0.0017223400063812733,0.001721720997011289,0.0017351650021737441,0.08318496598803904,0.08113777598191518,0.08469801499450114,0.5077028463618177,2.7603256429427994,4,4,100000,,417652736,749142016,297081,759644160,757530624,2.2067199933620456e-11,0.0010086078551499098
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,nearest_scale-100000-95d0e7b632,nearest_scale,nearest,points,100000,100000,1024,9,,,,8,1,3,3,0.01248415200097952,0.011667561004287563,0.012788758001988754,6.611600110772997e-05,6.234900502022356e-05,6.894599937368184e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.06830539098882582,0.06688810100604314,0.0683785379951587,0.0006293850019574165,0.000560950007638894,0.0006459919968619943,0.08066845299617853,0.08000214901403524,0.08187563699902967,0.0413461200078018,0.04079533999902196,0.04138399699877482,0.0315525550104212,0.030317554002976976,0.0353686759917764,0.0012366009905235842,0.0012325480056460947,0.0012397339887684211,0.010614578000968322,0.010537694004597142,0.0107040959992446,0.011847126006614417,0.011774294995120727,0.011925376995350234,0.0017388120031682774,0.0017372110014548525,0.0017578230035724118,0.08644965900748502,0.08469723101006821,0.09039799599850085,0.9331263294999701,5.7655663450097485,2,2,100000,,418603008,749142016,1799826,754962432,759627776,3.460654968354498e-11,0.009350020380548966
