dataset_id,algorithm,engine,batch_size,latency_ms,latency_ms_min,latency_ms_max,rows_per_second,speedup_vs_cpu,break_even_batches
r100000-f64-95c45761708e,logistic_regression,accel,4096,0.6459110009018332,0.6256149936234578,0.6700300000375137,6341430.931321942,0.1626462550712865,
r100000-f64-95c45761708e,logistic_regression,cpu,1,0.06474799010902643,0.061008991906419396,0.06630898860748857,15444.494853294162,1.0,
r100000-f64-95c45761708e,logistic_regression,cpu,256,0.060907012084499,0.05438500375021249,0.061534985434263945,4203128.527218506,1.0,
r100000-f64-95c45761708e,logistic_regression,cpu,4096,0.10505500540602952,0.1033549924613908,0.11156698747072369,38989098.9407813,1.0,
r100000-f64-95c45761708e,logistic_regression,native_gpu,1,0.2940270060207695,0.29235500551294535,0.31026000215206295,3401.048133413167,0.22021103090255853,
r100000-f64-95c45761708e,logistic_regression,native_gpu,256,0.241192989051342,0.24012799258343875,0.25942899810615927,1061390.7187223674,0.2525239739515559,
r100000-f64-95c45761708e,logistic_regression,native_gpu,4096,0.25085701781790704,0.24803199630696326,0.26250502560287714,16328026.361906363,0.418784398857389,
r100000-f64-95c45761708e,pca,accel,1,0.23926699941512197,0.23861498630139977,0.24640800256747752,4179.431356787428,0.22923339875198748,
r100000-f64-95c45761708e,pca,accel,256,0.24444398877676576,0.2435429923934862,0.2563720045145601,1047274.6794922724,0.2355836503292076,
r100000-f64-95c45761708e,pca,accel,4096,0.8020919922273606,0.7303569873329252,0.8202610042644665,5106646.169880911,0.1664110758071096,
r100000-f64-95c45761708e,pca,cpu,1,0.05484798748511821,0.05139800487086177,0.059461002820171416,18232.20952767552,1.0,
r100000-f64-95c45761708e,pca,cpu,256,0.05758700717706233,0.05320999480318278,0.059519006754271686,4445447.203270675,1.0,
r100000-f64-95c45761708e,pca,cpu,4096,0.13347699132282287,0.12854700617026538,0.1340629969490692,30686936.8226435,1.0,
r100000-f64-95c45761708e,pca,native_gpu,1,0.15566599904559553,0.1514850155217573,0.16176700592041016,6424.010420587054,0.3523440431526277,
r100000-f64-95c45761708e,pca,native_gpu,256,0.1922879891935736,0.1916350011015311,0.20336399029474705,1331336.403660077,0.2994831212213172,
r100000-f64-95c45761708e,pca,native_gpu,4096,0.26677300047595054,0.26346099912188947,0.278951003565453,15353877.613897635,0.5003392063090574,
r100000-f64-95c45761708e,random_forest,accel,1,0.27859400142915547,0.27507801132742316,0.2798220084514469,3589.4527336199417,42.51064255767378,0
r100000-f64-95c45761708e,random_forest,accel,256,0.2841669920599088,0.2832850004779175,0.2858969965018332,900878.7338187027,41.201864807451244,0
r100000-f64-95c45761708e,random_forest,accel,4096,0.6000279972795397,0.5577949923463166,0.6413149967556819,6826348.134705062,18.996675236536408,0
r100000-f64-95c45761708e,random_forest,cpu,1,11.843210013466887,11.679446019115858,11.92498201271519,84.43656735487274,1.0,
r100000-f64-95c45761708e,random_forest,cpu,256,11.708209989592433,11.491621015011333,11.827776994323358,21864.99902440778,1.0,
r100000-f64-95c45761708e,random_forest,cpu,4096,11.398536997148767,11.39802800025791,11.465809991932474,359344.361563644,1.0,
r100000-f64-95c45761708e,random_forest,native_gpu,1,0.17881300300359726,0.173746986547485,0.180491988430731,5592.434460596149,66.2323758033896,0
r100000-f64-95c45761708e,random_forest,native_gpu,256,0.18235899915453047,0.18023398297373205,0.18488599744159728,1403824.3310551753,64.20417990817624,0
r100000-f64-95c45761708e,random_forest,native_gpu,4096,0.2003679983317852,0.19748200429603457,0.20111500634811819,20442386.179940365,56.88801151905589,0
r100000-f64-95c45761708e,xgboost,cpu,1,0.18963799811899662,0.182529998710379,0.19735800742637366,5273.204789751611,1.0,
r100000-f64-95c45761708e,xgboost,cpu,256,0.3286580031272024,0.3195040044374764,0.35420499625615776,778925.1975127435,1.0,
r100000-f64-95c45761708e,xgboost,cpu,4096,1.3803840120090172,1.1106189922429621,1.818949996959418,2967290.2354459055,1.0,
r100000-f64-95c45761708e,xgboost,native_gpu,1,0.8629310032119974,0.8581150032114238,0.8864799892762676,1158.8412008350667,0.21976032546417618,
r100000-f64-95c45761708e,xgboost,native_gpu,256,0.9132419945672154,0.9129419922828674,0.9137769957305863,280320.00447079545,0.3598805191639847,
r100000-f64-95c45761708e,xgboost,native_gpu,4096,0.9401279967278242,0.9396969981025904,0.950308982282877,4356853.550002118,1.4682936970428837,0
r1000000-f64-290325b13dfa,kmeans,accel,1,1.137877014116384,1.0861920018214732,1.4115739904809743,878.829598976079,0.0636413162169479,
r1000000-f64-290325b13dfa,kmeans,accel,256,1.234430994372815,0.9948990045813844,1.3070550048723817,207382.9976458648,0.05677595323850495,
r1000000-f64-290325b13dfa,kmeans,accel,4096,1.2411409843480214,1.1413309985073283,1.3331040099728853,3300189.1418094235,0.7683228691231816,
r1000000-f64-290325b13dfa,kmeans,accel,65536,3.432944984524511,3.3609890087973326,3.4356159885646775,19090314.67018317,0.5085045057169066,
r1000000-f64-290325b13dfa,kmeans,cpu,1,0.07241599087137729,0.0707600120222196,0.0752280029701069,13809.10470142105,1.0,
r1000000-f64-290325b13dfa,kmeans,cpu,256,0.0700859964126721,0.0673600152367726,0.07173398626036942,3652655.4961514845,1.0,
r1000000-f64-290325b13dfa,kmeans,cpu,4096,0.9535970020806417,0.20019098883494735,0.9806710004340857,4295315.5169982575,1.0,
r1000000-f64-290325b13dfa,kmeans,cpu,65536,1.7456679925089702,1.7038150108419359,1.940791989909485,37542075.74477439,1.0,
r1000000-f64-290325b13dfa,kmeans,native_gpu,1,0.2352070005144924,0.23468500876333565,0.23712498659733683,4251.574136027403,0.3078819538235442,
r1000000-f64-290325b13dfa,kmeans,native_gpu,256,0.21625199588015676,0.21051999647170305,0.21802799892611802,1183804.102977486,0.32409410201010397,
r1000000-f64-290325b13dfa,kmeans,native_gpu,4096,0.21530200319830328,0.2142710000043735,0.21579400345217437,19024439.80619814,4.42911346812846,0
r1000000-f64-290325b13dfa,kmeans,native_gpu,65536,0.5012279871152714,0.4997200012439862,0.5031250038882717,130750879.21003933,3.482782361288028,0
r1000000-f64-290325b13dfa,logistic_regression,accel,1,0.427965002018027,0.4163839912507683,0.47837698366492987,2336.639667460185,0.15483742328294864,
r1000000-f64-290325b13dfa,logistic_regression,accel,256,0.37104800867382437,0.3677969943964854,0.38262500311248004,689937.673874005,0.16168525456183716,
r1000000-f64-290325b13dfa,logistic_regression,accel,4096,0.6846570031484589,0.6444849859690294,0.7068950071698055,5982557.661959439,0.15881091972710906,
r1000000-f64-290325b13dfa,logistic_regression,accel,65536,2.8587449924089015,2.8065759979654104,2.8669830062426627,22924745.01014396,0.30719599131510655,
r1000000-f64-290325b13dfa,logistic_regression,cpu,1,0.06626499816775322,0.06622499495279044,0.0668360007693991,15090.923227198302,1.0,
r1000000-f64-290325b13dfa,logistic_regression,cpu,256,0.05999299173709005,0.059330996009521186,0.06029399810358882,4267165.09024721,1.0,
r1000000-f64-290325b13dfa,logistic_regression,cpu,4096,0.10873100836761296,0.10743900202214718,0.10894099250435829,37670946.50820925,1.0,
r1000000-f64-290325b13dfa,logistic_regression,cpu,65536,0.8781950018601492,0.8658820152049884,0.9121950133703649,74625794.79635489,1.0,
